origin,init,destination,final,price
6,90,0,91,1.2
6,90,1,91,1.0
6,90,2,91,0.7
6,90,3,91,3.5
6,90,4,91,0.4
6,90,5,91,1.1
6,90,7,91,0.7
6,90,8,91,0.7
6,90,9,91,0.6
7,90,0,91,0.7
7,90,1,91,0.5
7,90,2,91,0.4
7,90,3,92,2.9
7,90,4,91,0.4
7,90,5,91,1.0
7,90,6,91,0.7
7,90,8,91,0.8
7,90,9,91,1.0
8,90,0,91,0.8
8,90,1,91,1.4
8,90,2,91,1.0
8,90,3,92,5.3
8,90,4,91,0.6
8,90,5,92,1.4
8,90,6,91,0.7
8,90,7,91,0.8
8,90,9,91,1.1
9,90,0,92,1.6
9,90,1,91,0.8
9,90,2,91,0.5
9,90,3,91,2.4
9,90,4,91,0.8
9,90,5,91,0.5
9,90,6,91,0.7
9,90,7,91,0.9
9,90,8,91,1.2
0,91,1,92,0.9
0,91,2,92,1.1
0,91,3,94,3.6
0,91,4,92,0.9
0,91,5,93,1.5
0,91,6,92,1.3
0,91,7,92,0.7
0,91,8,92,0.7
0,91,9,93,1.7
1,91,0,92,1.0
1,91,2,92,0.4
1,91,3,93,2.7
1,91,4,92,0.8
1,91,5,92,0.5
1,91,6,93,1.1
1,91,7,92,0.5
1,91,8,92,1.4
1,91,9,92,0.9
2,91,0,92,1.2
2,91,1,92,0.5
2,91,3,93,2.3
2,91,4,92,0.4
2,91,5,92,0.5
2,91,6,92,0.7
2,91,7,92,0.6
2,91,8,92,1.0
2,91,9,92,0.6
3,91,0,94,3.8
3,91,1,93,2.8
3,91,2,93,2.5
3,91,4,93,2.8
3,91,5,92,2.1
3,91,6,93,3.8
3,91,7,93,2.9
3,91,8,93,5.5
3,91,9,92,2.3
4,91,0,92,0.8
4,91,1,92,0.9
4,91,2,92,0.6
4,91,3,93,2.8
4,91,5,92,0.9
4,91,6,92,0.5
4,91,7,92,0.4
4,91,8,92,0.7
4,91,9,92,0.8
5,91,0,93,1.5
5,91,1,92,0.6
5,91,2,92,0.5
5,91,3,92,1.9
5,91,4,92,0.9
5,91,6,92,1.0
5,91,7,92,1.0
5,91,8,93,1.4
5,91,9,92,0.6
6,91,0,92,1.2
6,91,1,92,1.0
6,91,2,92,0.7
6,91,3,92,3.5
6,91,4,92,0.4
6,91,5,92,1.1
6,91,7,92,0.7
6,91,8,92,0.7
6,91,9,92,0.6
7,91,0,92,0.7
7,91,1,92,0.5
7,91,2,92,0.4
7,91,3,93,2.9
7,91,4,92,0.4
7,91,5,92,1.0
7,91,6,92,0.7
7,91,8,92,0.8
7,91,9,92,1.0
8,91,0,92,0.8
8,91,1,92,1.4
8,91,2,92,1.0
8,91,3,93,5.3
8,91,4,92,0.6
8,91,5,93,1.4
8,91,6,92,0.7
8,91,7,92,0.8
8,91,9,92,1.1
9,91,0,93,1.6
9,91,1,92,0.8
9,91,2,92,0.5
9,91,3,92,2.4
9,91,4,92,0.8
9,91,5,92,0.5
9,91,6,92,0.7
9,91,7,92,0.9
9,91,8,92,1.2
0,92,1,93,0.9
0,92,2,93,1.1
0,92,3,95,3.6
0,92,4,93,0.9
0,92,5,94,1.5
0,92,6,93,1.3
0,92,7,93,0.7
0,92,8,93,0.7
0,92,9,94,1.7
1,92,0,93,1.0
1,92,2,93,0.4
1,92,3,94,2.7
1,92,4,93,0.8
1,92,5,93,0.5
1,92,6,94,1.1
1,92,7,93,0.5
1,92,8,93,1.4
1,92,9,93,0.9
2,92,0,93,1.2
2,92,1,93,0.5
2,92,3,94,2.3
2,92,4,93,0.4
2,92,5,93,0.5
2,92,6,93,0.7
2,92,7,93,0.6
2,92,8,93,1.0
2,92,9,93,0.6
3,92,0,95,3.8
3,92,1,94,2.8
3,92,2,94,2.5
3,92,4,94,2.8
3,92,5,93,2.1
3,92,6,94,3.8
3,92,7,94,2.9
3,92,8,94,5.5
3,92,9,93,2.3
4,92,0,93,0.8
4,92,1,93,0.9
4,92,2,93,0.6
4,92,3,94,2.8
4,92,5,93,0.9
4,92,6,93,0.5
4,92,7,93,0.4
4,92,8,93,0.7
4,92,9,93,0.8
5,92,0,94,1.5
5,92,1,93,0.6
5,92,2,93,0.5
5,92,3,93,1.9
5,92,4,93,0.9
5,92,6,93,1.0
5,92,7,93,1.0
5,92,8,94,1.4
5,92,9,93,0.6
6,92,0,93,1.2
6,92,1,93,1.0
6,92,2,93,0.7
6,92,3,93,3.5
6,92,4,93,0.4
6,92,5,93,1.1
6,92,7,93,0.7
6,92,8,93,0.7
6,92,9,93,0.6
7,92,0,93,0.7
7,92,1,93,0.5
7,92,2,93,0.4
7,92,3,94,2.9
7,92,4,93,0.4
7,92,5,93,1.0
7,92,6,93,0.7
7,92,8,93,0.8
7,92,9,93,1.0
8,92,0,93,0.8
8,92,1,93,1.4
8,92,2,93,1.0
8,92,3,94,5.3
8,92,4,93,0.6
8,92,5,94,1.4
8,92,6,93,0.7
8,92,7,93,0.8
8,92,9,93,1.1
9,92,0,94,1.6
9,92,1,93,0.8
9,92,2,93,0.5
9,92,3,93,2.4
9,92,4,93,0.8
9,92,5,93,0.5
9,92,6,93,0.7
9,92,7,93,0.9
9,92,8,93,1.2
0,93,1,94,0.9
0,93,2,94,1.1
0,93,3,96,3.6
0,93,4,94,0.9
0,93,5,95,1.5
0,93,6,94,1.3
0,93,7,94,0.7
0,93,8,94,0.7
0,93,9,95,1.7
1,93,0,94,1.0
1,93,2,94,0.4
1,93,3,95,2.7
1,93,4,94,0.8
1,93,5,94,0.5
1,93,6,95,1.1
1,93,7,94,0.5
1,93,8,94,1.4
1,93,9,94,0.9
2,93,0,94,1.2
2,93,1,94,0.5
2,93,3,95,2.3
2,93,4,94,0.4
2,93,5,94,0.5
2,93,6,94,0.7
2,93,7,94,0.6
2,93,8,94,1.0
2,93,9,94,0.6
3,93,0,96,3.8
3,93,1,95,2.8
3,93,2,95,2.5
3,93,4,95,2.8
3,93,5,94,2.1
3,93,6,95,3.8
3,93,7,95,2.9
3,93,8,95,5.5
3,93,9,94,2.3
4,93,0,94,0.8
4,93,1,94,0.9
4,93,2,94,0.6
4,93,3,95,2.8
4,93,5,94,0.9
4,93,6,94,0.5
4,93,7,94,0.4
4,93,8,94,0.7
4,93,9,94,0.8
5,93,0,95,1.5
5,93,1,94,0.6
5,93,2,94,0.5
5,93,3,94,1.9
5,93,4,94,0.9
5,93,6,94,1.0
5,93,7,94,1.0
5,93,8,95,1.4
5,93,9,94,0.6
6,93,0,94,1.2
6,93,1,94,1.0
6,93,2,94,0.7
6,93,3,94,3.5
6,93,4,94,0.4
6,93,5,94,1.1
6,93,7,94,0.7
6,93,8,94,0.7
6,93,9,94,0.6
7,93,0,94,0.7
7,93,1,94,0.5
7,93,2,94,0.4
7,93,3,95,2.9
7,93,4,94,0.4
7,93,5,94,1.0
7,93,6,94,0.7
7,93,8,94,0.8
7,93,9,94,1.0
8,93,0,94,0.8
8,93,1,94,1.4
8,93,2,94,1.0
8,93,3,95,5.3
8,93,4,94,0.6
8,93,5,95,1.4
8,93,6,94,0.7
8,93,7,94,0.8
8,93,9,94,1.1
9,93,0,95,1.6
9,93,1,94,0.8
9,93,2,94,0.5
9,93,3,94,2.4
9,93,4,94,0.8
9,93,5,94,0.5
9,93,6,94,0.7
9,93,7,94,0.9
9,93,8,94,1.2
0,94,1,95,0.9
0,94,2,95,1.1
0,94,4,95,0.9
0,94,5,96,1.5
0,94,6,95,1.3
0,94,7,95,0.7
0,94,8,95,0.7
0,94,9,96,1.7
1,94,0,95,1.0
1,94,2,95,0.4
1,94,3,96,2.7
1,94,4,95,0.8
1,94,5,95,0.5
1,94,6,96,1.1
1,94,7,95,0.5
1,94,8,95,1.4
1,94,9,95,0.9
2,94,0,95,1.2
2,94,1,95,0.5
2,94,3,96,2.3
2,94,4,95,0.4
2,94,5,95,0.5
2,94,6,95,0.7
2,94,7,95,0.6
2,94,8,95,1.0
2,94,9,95,0.6
3,94,1,96,2.8
3,94,2,96,2.5
3,94,4,96,2.8
3,94,5,95,2.1
3,94,6,96,3.8
3,94,7,96,2.9
3,94,8,96,5.5
3,94,9,95,2.3
4,94,0,95,0.8
4,94,1,95,0.9
4,94,2,95,0.6
4,94,3,96,2.8
4,94,5,95,0.9
4,94,6,95,0.5
4,94,7,95,0.4
4,94,8,95,0.7
4,94,9,95,0.8
5,94,0,96,1.5
5,94,1,95,0.6
5,94,2,95,0.5
5,94,3,95,1.9
5,94,4,95,0.9
5,94,6,95,1.0
5,94,7,95,1.0
5,94,8,96,1.4
5,94,9,95,0.6
6,94,0,95,1.2
6,94,1,95,1.0
6,94,2,95,0.7
6,94,3,95,3.5
6,94,4,95,0.4
6,94,5,95,1.1
6,94,7,95,0.7
6,94,8,95,0.7
6,94,9,95,0.6
7,94,0,95,0.7
7,94,1,95,0.5
7,94,2,95,0.4
7,94,3,96,2.9
7,94,4,95,0.4
7,94,5,95,1.0
7,94,6,95,0.7
7,94,8,95,0.8
7,94,9,95,1.0
8,94,0,95,0.8
8,94,1,95,1.4
8,94,2,95,1.0
8,94,3,96,5.3
8,94,4,95,0.6
8,94,5,96,1.4
8,94,6,95,0.7
8,94,7,95,0.8
8,94,9,95,1.1
9,94,0,96,1.6
9,94,1,95,0.8
9,94,2,95,0.5
9,94,3,95,2.4
9,94,4,95,0.8
9,94,5,95,0.5
9,94,6,95,0.7
9,94,7,95,0.9
9,94,8,95,1.2
0,95,1,96,0.9
0,95,2,96,1.1
0,95,4,96,0.9
0,95,6,96,1.3
0,95,7,96,0.7
0,95,8,96,0.7
1,95,0,96,1.0
1,95,2,96,0.4
1,95,4,96,0.8
1,95,5,96,0.5
1,95,7,96,0.5
1,95,8,96,1.4
1,95,9,96,0.9
2,95,0,96,1.2
2,95,1,96,0.5
2,95,4,96,0.4
2,95,5,96,0.5
2,95,6,96,0.7
2,95,7,96,0.6
2,95,8,96,1.0
2,95,9,96,0.6
3,95,5,96,2.1
3,95,9,96,2.3
4,95,0,96,0.8
4,95,1,96,0.9
4,95,2,96,0.6
4,95,5,96,0.9
4,95,6,96,0.5
4,95,7,96,0.4
4,95,8,96,0.7
4,95,9,96,0.8
5,95,1,96,0.6
5,95,2,96,0.5
5,95,3,96,1.9
5,95,4,96,0.9
5,95,6,96,1.0
5,95,7,96,1.0
5,95,9,96,0.6
6,95,0,96,1.2
6,95,1,96,1.0
6,95,2,96,0.7
6,95,3,96,3.5
6,95,4,96,0.4
6,95,5,96,1.1
6,95,7,96,0.7
6,95,8,96,0.7
6,95,9,96,0.6
7,95,0,96,0.7
7,95,1,96,0.5
7,95,2,96,0.4
7,95,4,96,0.4
7,95,5,96,1.0
7,95,6,96,0.7
7,95,8,96,0.8
7,95,9,96,1.0
8,95,0,96,0.8
8,95,1,96,1.4
8,95,2,96,1.0
8,95,4,96,0.6
8,95,6,96,0.7
8,95,7,96,0.8
8,95,9,96,1.1
9,95,1,96,0.8
9,95,2,96,0.5
9,95,3,96,2.4
9,95,4,96,0.8
9,95,5,96,0.5
9,95,6,96,0.7
9,95,7,96,0.9
9,95,8,96,1.2
